ID	Kind	Name	Min	Max	Mode	Median	Mean	Total	query(count)	query(coverage)	query(coverage/max)	query(coverage/mode)	Pathway_ID
M00530_1	Pathway	Dissimilatory nitrate reduction, nitrate => ammonia	0.0	100.0	5	0.0	28.8327	2	1	0.5	0.5	10.0	M00530
M00365_1	Pathway	C10-C20 isoprenoid biosynthesis, archaea	0.0	100.0	5	50.0	35.556	2	1	0.5	0.5	10.0	M00365
M00637_1	Pathway	Anthranilate degradation, anthranilate => catechol	0.0	100.0	5	0.0	1.5146	1	1	1.0	1.0	20.0	M00637
M00056_1	Pathway	O-glycan biosynthesis, mucin type core	0.0	100.0	5	0.0	3.5002	4	0	0.0	0.0	0.0	M00056
M00796_1	Pathway	dTDP-D-mycaminose biosynthesis	0.0	100.0	5	0.0	0.0616	3	0	0.0	0.0	0.0	M00796
M00026_4	Pathway	Histidine biosynthesis, PRPP => histidine	0.0	100.0	95	88.8889	74.0919	7	5	0.7143	0.7143	0.751894736842	M00026
M00118_1	Pathway	Glutathione biosynthesis, glutamate => glutathione	0.0	100.0	5	50.0	47.3772	2	2	1.0	1.0	20.0	M00118
M00140_1	Pathway	C1-unit interconversion, prokaryotes	0.0	100.0	65	66.6667	70.447	3	2	0.6667	0.6667	1.02569230769	M00140
M00042_1	Pathway	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	0.0	100.0	5	0.0	6.8249	4	0	0.0	0.0	0.0	M00042
M00003_2	Pathway	Gluconeogenesis, oxaloacetate => fructose-6P	0.0	100.0	95	100.0	91.8888	7	6	0.8571	0.8571	0.902210526316	M00003
M00356_1	Pathway	Methanogenesis, methanol => methane	0.0	100.0	5	0.0	3.4109	3	0	0.0	0.0	0.0	M00356
M00108_1	Pathway	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	0.0	100.0	5	0.0	1.5392	3	0	0.0	0.0	0.0	M00108
M00103_1	Pathway	Cholecalciferol biosynthesis	0.0	100.0	5	0.0	2.4566	2	0	0.0	0.0	0.0	M00103
M00017_1	Pathway	Methionine biosynthesis, apartate => homoserine => methionine	0.0	100.0	75	71.4286	63.4651	7	4	0.5714	0.5714	0.761866666667	M00017
M00547_1	Pathway	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	0.0	100.0	5	0.0	0.0739	2	0	0.0	0.0	0.0	M00547
M00377_1	Pathway	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	0.0	100.0	25	28.5714	28.3023	7	2	0.2857	0.2857	1.1428	M00377
M00072_1	Pathway	N-glycosylation by oligosaccharyltransferase	0.0	100.0	5	0.0	9.3831	1	0	0.0	0.0	0.0	M00072
M00422_1	Pathway	Acetyl-CoA pathway, CO2 => acetyl-CoA	0.0	100.0	5	0.0	1.7178	2	0	0.0	0.0	0.0	M00422
M00789_1	Pathway	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	0.0	16.6667	5	0.0	0.8927	6	0	0.0	0.0	0.0	M00789
M00624_1	Pathway	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	0.0	100.0	5	0.0	0.0739	2	0	0.0	0.0	0.0	M00624
M00533_1	Pathway	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0.0	100.0	5	0.0	8.9028	4	1	0.25	0.25	5.0	M00533
M00372_1	Pathway	Abscisic acid biosynthesis, beta-carotene => abscisic acid	0.0	100.0	5	0.0	3.1474	5	0	0.0	0.0	0.0	M00372
M00799_1	Pathway	dTDP-L-oleandrose biosynthesis	0.0	100.0	5	0.0	0.7167	5	0	0.0	0.0	0.0	M00799
M00375_1	Pathway	Hydroxypropionate-hydroxybutylate cycle	0.0	100.0	5	7.1429	8.982	14	2	0.1429	0.1429	2.858	M00375
M00121_1	Pathway	Heme biosynthesis, glutamate => protoheme/siroheme	0.0	100.0	95	81.8182	69.6981	11	10	0.9091	0.9091	0.956947368421	M00121
M00779_1	Pathway	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	0.0	100.0	5	0.0	0.5356	4	0	0.0	0.0	0.0	M00779
M00568_1	Pathway	Catechol ortho-cleavage, catechol => 3-oxoadipate	0.0	100.0	5	0.0	11.5811	4	4	1.0	1.0	20.0	M00568
M00120_2	Pathway	Coenzyme A biosynthesis, pantothenate => CoA	0.0	100.0	95	100.0	89.0685	5	3	0.6	0.6	0.631578947368	M00120
M00001_1	Pathway	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	0.0	100.0	95	100.0	92.5301	10	9	0.9	0.9	0.947368421053	M00001
M00067_1	Pathway	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	0.0	100.0	5	0.0	3.0477	2	0	0.0	0.0	0.0	M00067
M00620_1	Pathway	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	0.0	100.0	25	28.5714	24.3918	7	2	0.2857	0.2857	1.1428	M00620
M00344_1	Pathway	Formaldehyde assimilation, xylulose monophosphate pathway	0.0	100.0	25	25.0	34.4662	4	2	0.5	0.5	2.0	M00344
M00085_2	Pathway	Fatty acid biosynthesis, elongation, mitochondria	0.0	100.0	5	0.0	7.7731	3	0	0.0	0.0	0.0	M00085
M00132_1	Pathway	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	0.0	100.0	5	0.0	8.1025	3	0	0.0	0.0	0.0	M00132
M00029_1	Pathway	Urea cycle	0.0	100.0	55	60.0	55.2567	5	3	0.6	0.6	1.09090909091	M00029
M00050_1	Pathway	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.0	100.0	95	100.0	93.9324	4	4	1.0	1.0	1.05263157895	M00050
M00763_1	Pathway	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	0.0	100.0	5	0.0	3.9712	6	0	0.0	0.0	0.0	M00763
M00630_1	Pathway	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	0.0	100.0	5	0.0	1.9764	4	0	0.0	0.0	0.0	M00630
M00674_1	Pathway	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	0.0	100.0	5	0.0	0.1108	4	0	0.0	0.0	0.0	M00674
M00066_1	Pathway	Lactosylceramide biosynthesis	0.0	100.0	5	0.0	8.9213	2	0	0.0	0.0	0.0	M00066
M00014_2	Pathway	Glucuronate pathway (uronate pathway)	0.0	100.0	15	12.5	22.4095	8	3	0.375	0.375	2.5	M00014
M00107_1	Pathway	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	0.0	100.0	5	0.0	4.8024	2	0	0.0	0.0	0.0	M00107
M00338_1	Pathway	Cysteine biosynthesis, homocysteine + serine => cysteine	0.0	100.0	5	0.0	24.4182	2	2	1.0	1.0	20.0	M00338
M00432_1	Pathway	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	0.0	100.0	95	100.0	76.6408	3	3	1.0	1.0	1.05263157895	M00432
M00638_1	Pathway	Salicylate degradation, salicylate => gentisate	0.0	100.0	5	0.0	1.0713	1	0	0.0	0.0	0.0	M00638
M00058_1	Pathway	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	0.0	100.0	5	0.0	4.082	2	0	0.0	0.0	0.0	M00058
M00068_1	Pathway	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	0.0	100.0	5	0.0	3.805	2	0	0.0	0.0	0.0	M00068
M00346_1	Pathway	Formaldehyde assimilation, serine pathway	0.0	100.0	45	44.4444	42.0802	9	5	0.5556	0.5556	1.23466666667	M00346
M00309_1	Pathway	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	0.0	100.0	5	0.0	4.5561	3	0	0.0	0.0	0.0	M00309
M00545_2	Pathway	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	0.0	100.0	5	0.0	8.8826	6	0	0.0	0.0	0.0	M00545
M00777_1	Pathway	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	0.0	100.0	5	0.0	0.0369	5	0	0.0	0.0	0.0	M00777
M00539_1	Pathway	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	0.0	100.0	5	0.0	0.5172	5	0	0.0	0.0	0.0	M00539
M00761_1	Pathway	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	0.0	100.0	5	0.0	5.7536	4	3	0.75	0.75	15.0	M00761
M00580_1	Pathway	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	0.0	100.0	55	50.0	37.2122	3	1	0.3333	0.3333	0.606	M00580
M00793_1	Pathway	dTDP-L-rhamnose biosynthesis	0.0	100.0	95	100.0	61.3687	4	4	1.0	1.0	1.05263157895	M00793
M00130_1	Pathway	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	0.0	100.0	5	0.0	10.1866	4	0	0.0	0.0	0.0	M00130
M00433_1	Pathway	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	0.0	100.0	5	0.0	5.6828	4	0	0.0	0.0	0.0	M00433
M00022_3	Pathway	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	0.0	100.0	95	100.0	81.8361	6	5	0.8333	0.8333	0.877157894737	M00022
M00741_1	Pathway	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	0.0	100.0	5	0.0	29.9224	3	1	0.3333	0.3333	6.666	M00741
M00030_1	Pathway	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	0.0	100.0	5	0.0	7.0004	8	0	0.0	0.0	0.0	M00030
M00551_1	Pathway	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	0.0	100.0	5	0.0	5.6335	2	0	0.0	0.0	0.0	M00551
M00565_1	Pathway	Trehalose biosynthesis, D-glucose 1P => trehalose	0.0	100.0	5	33.3333	38.9238	6	5	0.8333	0.8333	16.666	M00565
M00579_1	Pathway	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	0.0	100.0	95	100.0	58.0717	2	1	0.5	0.5	0.526315789474	M00579
M00531_1	Pathway	Assimilatory nitrate reduction, nitrate => ammonia	0.0	100.0	5	0.0	22.0724	2	1	0.5	0.5	10.0	M00531
M00110_1	Pathway	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	0.0	100.0	5	0.0	4.7285	3	0	0.0	0.0	0.0	M00110
M00078_1	Pathway	Heparan sulfate degradation	0.0	100.0	5	0.0	6.063	8	0	0.0	0.0	0.0	M00078
M00811_4	Pathway	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	0.0	100.0	5	0.0	0.0369	1	0	0.0	0.0	0.0	M00811
M00173_3	Pathway	Reductive citrate cycle (Arnon-Buchanan cycle)	0.0	100.0	75	63.6364	59.5218	10	6	0.6	0.6	0.8	M00173
M00131_1	Pathway	Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol	0.0	100.0	25	25.0	24.4644	4	1	0.25	0.25	1.0	M00131
M00021_1	Pathway	Cysteine biosynthesis, serine => cysteine	0.0	100.0	95	100.0	74.2704	2	2	1.0	1.0	1.05263157895	M00021
M00782_1	Pathway	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	0.0	0.0	5	0.0	0.0	8	0	0.0		0.0	M00782
M00005_1	Pathway	PRPP biosynthesis, ribose 5P => PRPP	0.0	100.0	95	100.0	97.488	1	1	1.0	1.0	1.05263157895	M00005
M00623_1	Pathway	Phthalate degradation, phthalate => protocatechuate	0.0	100.0	5	0.0	0.8373	3	0	0.0	0.0	0.0	M00623
M00095_1	Pathway	C5 isoprenoid biosynthesis, mevalonate pathway	0.0	100.0	15	14.2857	34.0176	7	2	0.2857	0.2857	1.90466666667	M00095
M00016_1	Pathway	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	0.0	100.0	95	77.7778	72.253	9	9	1.0	1.0	1.05263157895	M00016
M00098_1	Pathway	Acylglycerol degradation	0.0	100.0	5	0.0	14.3886	2	1	0.5	0.5	10.0	M00098
M00082_3	Pathway	Fatty acid biosynthesis, initiation	0.0	100.0	95	100.0	79.5961	2	1	0.5	0.5	0.526315789474	M00082
M00775_1	Pathway	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	0.0	0.0	5	0.0	0.0	5	0	0.0		0.0	M00775
M00011_1	Pathway	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	0.0	100.0	85	80.0	72.9442	5	4	0.8	0.8	0.941176470588	M00011
M00070_1	Pathway	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0.0	100.0	5	0.0	3.5833	2	0	0.0	0.0	0.0	M00070
M00073_1	Pathway	N-glycan precursor trimming	0.0	100.0	5	0.0	11.0824	3	0	0.0	0.0	0.0	M00073
M00123_2	Pathway	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	0.0	100.0	95	75.0	57.7977	3	2	0.6667	0.6667	0.701789473684	M00123
M00102_1	Pathway	Ergocalciferol biosynthesis	0.0	100.0	5	0.0	5.7259	5	0	0.0	0.0	0.0	M00102
M00546_1	Pathway	Purine degradation, xanthine => urea	0.0	100.0	5	0.0	22.6598	5	3	0.6	0.6	12.0	M00546
M00100_1	Pathway	Sphingosine degradation	0.0	100.0	5	0.0	11.1747	2	0	0.0	0.0	0.0	M00100
M00125_1	Pathway	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	0.0	100.0	95	100.0	79.1484	8	4	0.5	0.5	0.526315789474	M00125
M00371_1	Pathway	Castasterone biosynthesis, campesterol => castasterone	0.0	100.0	5	0.0	1.7584	5	0	0.0	0.0	0.0	M00371
M00345_1	Pathway	Formaldehyde assimilation, ribulose monophosphate pathway	0.0	100.0	65	66.6667	52.238	4	1	0.25	0.25	0.384615384615	M00345
M00595_1	Pathway	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	0.0	100.0	5	0.0	5.3195	1	0	0.0	0.0	0.0	M00595
M00063_1	Pathway	CMP-KDO biosynthesis	0.0	100.0	5	0.0	42.2608	4	4	1.0	1.0	20.0	M00063
M00527_1	Pathway	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	0.0	100.0	85	85.7143	73.1226	7	6	0.8571	0.8571	1.00835294118	M00527
M00052_1	Pathway	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	0.0	100.0	95	100.0	91.8729	3	3	1.0	1.0	1.05263157895	M00052
M00094_1	Pathway	Ceramide biosynthesis	0.0	100.0	5	0.0	11.5534	4	0	0.0	0.0	0.0	M00094
M00778_2	Pathway	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	0.0	100.0	5	0.0	1.884	2	0	0.0	0.0	0.0	M00778
M00805_1	Pathway	Staurosporine biosynthesis, tryptophan => staurosporine	0.0	0.0	5	0.0	0.0	7	0	0.0		0.0	M00805
M00126_3	Pathway	Tetrahydrofolate biosynthesis, GTP => THF	0.0	100.0	85	85.7143	75.4559	5	4	0.8	0.8	0.941176470588	M00126
M00804_1	Pathway	Complete nitrification, comammox, ammonia => nitrite => nitrate	0.0	100.0	5	0.0	6.8218	3	0	0.0	0.0	0.0	M00804
M00138_1	Pathway	Flavonoid biosynthesis, naringenin => pelargonidin	0.0	100.0	5	0.0	1.6747	3	0	0.0	0.0	0.0	M00138
M00736_1	Pathway	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	0.0	100.0	5	0.0	0.0369	4	0	0.0	0.0	0.0	M00736
M00024_1	Pathway	Phenylalanine biosynthesis, chorismate => phenylalanine	0.0	100.0	65	66.6667	56.1507	3	3	1.0	1.0	1.53846153846	M00024
M00025_2	Pathway	Tyrosine biosynthesis, chorismate => tyrosine	0.0	100.0	65	66.6667	55.0856	2	1	0.5	0.5	0.769230769231	M00025
M00526_1	Pathway	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	0.0	100.0	85	83.3333	70.4162	6	5	0.8333	0.8333	0.980352941176	M00526
M00013_1	Pathway	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	0.0	100.0	5	25.0	21.9154	4	2	0.5	0.5	10.0	M00013
M00171_1	Pathway	C4-dicarboxylic acid cycle, NAD - malic enzyme type	0.0	100.0	15	14.2857	19.1514	7	1	0.1429	0.1429	0.952666666667	M00171
M00033_1	Pathway	Ectoine biosynthesis, aspartate => ectoine	0.0	100.0	45	40.0	42.0983	5	3	0.6	0.6	1.33333333333	M00033
M00801_1	Pathway	dTDP-L-olivose biosynthesis	0.0	50.0	5	0.0	0.9143	4	0	0.0	0.0	0.0	M00801
M00358_1	Pathway	Coenzyme M biosynthesis	0.0	100.0	5	0.0	6.2523	4	0	0.0	0.0	0.0	M00358
M00528_1	Pathway	Nitrification, ammonia => nitrite	0.0	100.0	5	0.0	0.9051	2	0	0.0	0.0	0.0	M00528
M00039_1	Pathway	Monolignol biosynthesis, phenylalanine/tyrosine  => monolignol	0.0	100.0	5	0.0	2.3716	10	0	0.0	0.0	0.0	M00039
M00790_1	Pathway	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	0.0	100.0	5	0.0	2.198	4	0	0.0	0.0	0.0	M00790
M00048_2	Pathway	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.0	100.0	95	100.0	87.5981	9	8	0.8889	0.8889	0.935684210526	M00048
M00774_1	Pathway	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	0.0	100.0	5	0.0	0.0369	6	0	0.0	0.0	0.0	M00774
M00004_2	Pathway	Pentose phosphate pathway (Pentose phosphate cycle)	0.0	100.0	95	87.5	83.0044	8	8	1.0	1.0	1.05263157895	M00004
M00538_1	Pathway	Toluene degradation, toluene => benzoate	0.0	100.0	5	0.0	4.5191	3	0	0.0	0.0	0.0	M00538
M00808_1	Pathway	Violacein biosynthesis, tryptophan => violacein	0.0	100.0	5	0.0	0.157	4	0	0.0	0.0	0.0	M00808
M00798_1	Pathway	dTDP-L-mycarose biosynthesis	0.0	100.0	5	0.0	0.761	5	0	0.0	0.0	0.0	M00798
M00032_5	Pathway	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	0.0	100.0	5	37.5	33.552	7	4	0.5714	0.5714	11.428	M00032
M00034_4	Pathway	Methionine salvage pathway	0.0	100.0	25	37.5	48.1965	9	4	0.4444	0.4444	1.7776	M00034
M00035_1	Pathway	Methionine degradation	0.0	100.0	55	50.0	60.6853	4	4	1.0	1.0	1.81818181818	M00035
M00117_1	Pathway	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	0.0	100.0	5	22.2222	33.9983	9	8	0.8889	0.8889	17.778	M00117
M00167_1	Pathway	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	0.0	100.0	85	85.7143	76.7745	7	6	0.8571	0.8571	1.00835294118	M00167
M00036_1	Pathway	Leucine degradation, leucine => acetoacetate + acetyl-CoA	0.0	100.0	15	16.6667	40.5554	6	6	1.0	1.0	6.66666666667	M00036
M00055_1	Pathway	N-glycan precursor biosynthesis	0.0	100.0	5	0.0	11.3438	13	0	0.0	0.0	0.0	M00055
M00137_1	Pathway	Flavanone biosynthesis, phenylalanine => naringenin	0.0	100.0	5	0.0	2.3642	5	0	0.0	0.0	0.0	M00137
M00091_2	Pathway	Phosphatidylcholine (PC) biosynthesis, PE => PC	0.0	100.0	5	0.0	13.3912	2	0	0.0	0.0	0.0	M00091
M00080_1	Pathway	Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen	0.0	100.0	5	0.0	9.8171	12	5	0.4167	0.4167	8.334	M00080
M00083_1	Pathway	Fatty acid biosynthesis, elongation	0.0	100.0	95	100.0	84.9649	1	0	0.0	0.0	0.0	M00083
M00051_2	Pathway	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	0.0	100.0	85	83.3333	80.5295	5	4	0.8	0.8	0.941176470588	M00051
M00418_1	Pathway	Toluene degradation, anaerobic, toluene => benzoyl-CoA	0.0	100.0	5	0.0	0.2586	6	0	0.0	0.0	0.0	M00418
M00577_1	Pathway	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	0.0	100.0	85	40.0	43.9897	5	4	0.8	0.8	0.941176470588	M00577
M00415_1	Pathway	Fatty acid biosynthesis, elongation, endoplasmic reticulum	0.0	100.0	5	0.0	11.4518	4	0	0.0	0.0	0.0	M00415
M00543_1	Pathway	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	0.0	100.0	5	0.0	0.2124	4	0	0.0	0.0	0.0	M00543
M00046_2	Pathway	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	0.0	100.0	5	0.0	32.5945	3	2	0.6667	0.6667	13.334	M00046
M00028_1	Pathway	Ornithine biosynthesis, glutamate => ornithine	0.0	100.0	95	100.0	74.7211	5	5	1.0	1.0	1.05263157895	M00028
M00069_1	Pathway	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	0.0	100.0	5	0.0	2.6967	2	0	0.0	0.0	0.0	M00069
M00168_1	Pathway	CAM (Crassulacean acid metabolism), dark	0.0	100.0	55	50.0	61.2856	2	1	0.5	0.5	0.909090909091	M00168
M00043_1	Pathway	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	0.0	100.0	5	0.0	2.6598	1	0	0.0	0.0	0.0	M00043
M00037_1	Pathway	Melatonin biosynthesis, tryptophan => serotonin => melatonin	0.0	100.0	5	0.0	4.2852	4	0	0.0	0.0	0.0	M00037
M00698_1	Signature	Multidrug resistance, efflux pump BpeEF-OprC	0.0	100.0	5	0.0	3.8419	2	1	0.5	0.5	10.0	M00698
M00613_1	Signature	Anoxygenic photosynthesis in green nonsulfur bacteria	0.0	100.0	25	21.4286	19.6897	14	4	0.2857	0.2857	1.1428	M00613
M00660_1	Signature	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0.0	100.0	5	0.0	0.5033	8	0	0.0	0.0	0.0	M00660
M00575_1	Signature	Pertussis pathogenicity signature 2, T1SS	0.0	100.0	5	0.0	9.3166	5	1	0.2	0.2	4.0	M00575
M00615_1	Signature	Nitrate assimilation	0.0	100.0	5	0.0	29.0481	3	2	0.6667	0.6667	13.334	M00615
M00649_1	Signature	Multidrug resistance, efflux pump AdeABC	0.0	100.0	5	0.0	2.6351	3	2	0.6667	0.6667	13.334	M00649
M00642_1	Signature	Multidrug resistance, efflux pump MexJK-OprM	0.0	100.0	5	0.0	2.8814	2	2	1.0	1.0	20.0	M00642
M00725_1	Signature	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	0.0	100.0	5	0.0	2.5489	3	0	0.0	0.0	0.0	M00725
M00618_1	Signature	Acetogen	0.0	100.0	45	33.3333	34.9177	9	3	0.3333	0.3333	0.740666666667	M00618
M00612_1	Signature	Anoxygenic photosynthesis in purple bacteria	0.0	100.0	65	66.6667	64.3486	12	8	0.6667	0.6667	1.02569230769	M00612
M00718_1	Signature	Multidrug resistance, efflux pump MexAB-OprM	0.0	100.0	5	0.0	7.4437	2	1	0.5	0.5	10.0	M00718
M00611_1	Signature	Oxygenic photosynthesis in plants and cyanobacteria	0.0	100.0	65	66.6667	64.5518	12	8	0.6667	0.6667	1.02569230769	M00611
M00746_1	Signature	Multidrug resistance, repression of porin OmpF	0.0	100.0	5	0.0	2.1918	3	0	0.0	0.0	0.0	M00746
M00702_2	Signature	Multidrug resistance, efflux pump NorB	0.0	100.0	5	0.0	2.3273	2	0	0.0	0.0	0.0	M00702
M00564_1	Signature	Helicobacter pylori pathogenicity signature, cagA pathogenicity island	0.0	100.0	5	0.0	0.4064	23	0	0.0	0.0	0.0	M00564
M00696_1	Signature	Multidrug resistance, efflux pump AcrEF-TolC	0.0	100.0	5	0.0	1.1821	2	0	0.0	0.0	0.0	M00696
M00664_1	Signature	Nodulation	0.0	100.0	5	0.0	1.0436	4	0	0.0	0.0	0.0	M00664
M00625_1	Signature	Methicillin resistance	0.0	100.0	5	0.0	0.1231	3	0	0.0	0.0	0.0	M00625
M00639_1	Signature	Multidrug resistance, efflux pump MexCD-OprJ	0.0	100.0	5	0.0	0.9051	2	0	0.0	0.0	0.0	M00639
M00704_1	Signature	Tetracycline resistance, efflux pump Tet38	0.0	100.0	5	0.0	2.0872	2	0	0.0	0.0	0.0	M00704
M00616_1	Signature	Sulfate-sulfur assimilation	0.0	100.0	5	50.0	45.5301	4	4	1.0	1.0	20.0	M00616
M00627_1	Signature	beta-Lactam resistance, Bla system	0.0	100.0	5	0.0	11.3287	3	0	0.0	0.0	0.0	M00627
M00700_2	Signature	Multidrug resistance, efflux pump AbcA	0.0	100.0	5	0.0	4.0635	2	0	0.0	0.0	0.0	M00700
M00542_1	Signature	EHEC/EPEC pathogenicity signature, T3SS and effectors	0.0	100.0	5	0.0	0.411	8	0	0.0	0.0	0.0	M00542
M00697_1	Signature	Multidrug resistance, efflux pump MdtEF-TolC	0.0	100.0	5	0.0	2.1426	2	1	0.5	0.5	10.0	M00697
M00714_1	Signature	Multidrug resistance, efflux pump QacA	0.0	100.0	5	0.0	6.8895	2	0	0.0	0.0	0.0	M00714
M00744_1	Signature	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	0.0	100.0	5	0.0	6.8588	3	2	0.6667	0.6667	13.334	M00744
M00705_1	Signature	Multidrug resistance, efflux pump MepA	0.0	100.0	5	0.0	0.5911	2	0	0.0	0.0	0.0	M00705
M00363_1	Signature	EHEC pathogenicity signature, Shiga toxin	0.0	100.0	5	0.0	0.0924	2	0	0.0	0.0	0.0	M00363
M00745_2	Signature	Imipenem resistance, repression of porin OprD	0.0	100.0	5	0.0	11.6734	2	1	0.5	0.5	10.0	M00745
M00769_1	Signature	Multidrug resistance, efflux pump MexPQ-OpmE	0.0	100.0	5	0.0	1.1944	3	1	0.3333	0.3333	6.666	M00769
M00617_5	Signature	Methanogen	0.0	100.0	35	33.3333	28.0363	4	0	0.0	0.0	0.0	M00617
M00614_4	Signature	Anoxygenic photosynthesis in green sulfur bacteria	0.0	100.0	65	58.3333	54.4551	12	6	0.5	0.5	0.769230769231	M00614
M00730_1	Signature	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	0.0	100.0	5	0.0	0.4802	3	0	0.0	0.0	0.0	M00730
M00652_1	Signature	Vancomycin resistance, D-Ala-D-Ser type	0.0	100.0	5	0.0	1.1452	5	0	0.0	0.0	0.0	M00652
M00726_1	Signature	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	0.0	100.0	5	0.0	5.1595	3	1	0.3333	0.3333	6.666	M00726
M00643_1	Signature	Multidrug resistance, efflux pump MexXY-OprM	0.0	100.0	5	0.0	1.0344	2	0	0.0	0.0	0.0	M00643
M00641_1	Signature	Multidrug resistance, efflux pump MexEF-OprN	0.0	100.0	5	0.0	2.512	2	2	1.0	1.0	20.0	M00641
M00574_1	Signature	Pertussis pathogenicity signature 1, pertussis toxin	0.0	100.0	5	0.0	0.1939	4	0	0.0	0.0	0.0	M00574
M00651_1	Signature	Vancomycin resistance, D-Ala-D-Lac type	0.0	100.0	5	0.0	8.8158	4	0	0.0	0.0	0.0	M00651
