freq	total_cov	major_cov	minor_cov
0.100915909	226	203	23
0.0982527733	234	210	23
0.0838632584	248	225	21
0.0853805542	244	223	21
0.0562748909	230	217	13
0.0557641983	230	217	13
0.0511479378	253	239	13
0.0538954735	149	140	8
0.0535545349	149	141	8
0.053527832	149	141	8
0.0855846405	244	223	21
0.0774087906	232	214	18
0.072329998	220	204	16
0.0710020065	226	209	16
0.0767016411	272	251	21
0.0772795677	271	250	21
0.0820746422	305	279	25
0.0640921593	264	247	17
0.0705013275	282	262	20
0.0731897354	298	276	22
0.109956264	247	218	27
0.132900238	270	234	36
0.132122517	269	233	36
0.113339901	270	237	31
0.0889549255	257	234	23
0.0975298882	245	221	24
0.118551254	227	200	27
0.0933871269	245	222	23
0.0642123222	215	200	15
0.0557055473	215	203	12
0.0553245544	212	197	12
0.0641784668	187	174	12
0.0630793571	189	177	12
0.0587935448	198	186	12
0.0704898834	177	164	13
0.0869722366	103	94	9
0.0945353508	95	86	9
0.0913496017	98	89	9
0.0880098343	102	93	9
0.0855383873	105	96	9
0.0855956078	105	96	9
0.171993732	122	101	21
0.174287796	109	90	19
0.15684557	121	102	19
0.127864361	125	109	16
0.125901222	127	111	16
0.119248867	136	119	16
0.1118927	143	127	16
0.114132881	140	124	16
0.0843639374	142	130	12
0.0853176117	140	128	12
0.066822052	137	126	9
0.0850977898	117	107	10
0.0892109871	112	102	10
0.0885491371	112	102	10
0.102138519	88	79	9
0.115445614	77	68	9
0.131558418	76	66	10
0.131323338	76	66	10
0.115247726	78	69	9
0.116174221	86	76	10
0.0958900452	104	94	10
0.0998654366	110	99	11
0.106606483	103	92	11
0.106449604	103	92	11
0.0759062767	91	84	7
0.0765471458	91	84	7
0.0766921043	91	84	7
0.0635843277	94	88	6
0.0597295761	100	94	6
0.0521111488	138	130	8
0.0616636276	141	132	9
0.080974102	159	146	13
0.0516629219	126	119	7
0.0506772995	118	112	6
0.0530128479	113	106	6
0.0572519302	113	106	7
0.0515842438	116	110	6
0.183672428	98	80	18
0.1835742	98	80	18
0.183571339	98	80	18
0.197841644	91	73	18
0.192490101	94	75	18
0.197878361	91	72	18
0.197574139	91	73	18
0.197841167	91	73	18
0.141646385	113	97	16
0.137966156	116	100	16
0.136489391	117	101	16
0.164446354	128	106	21
0.162726402	127	106	21
0.188851357	148	120	28
0.189739227	147	118	28
0.231263638	125	95	29
0.150375843	120	101	18
0.2355299	114	87	27
0.148234367	121	103	18
0.0582342148	120	113	7
0.138053894	116	100	16
0.0910353661	110	100	10
0.0904240608	110	100	10
0.0815453529	118	108	10
0.0587582588	118	111	7
0.0616188049	114	105	7
0.0787434578	114	105	9
0.0628786087	95	89	6
0.305635929	98	68	30
0.302853107	99	69	30
0.268989086	111	81	30
0.26013279	119	88	31
0.250995159	119	89	30
0.251867294	119	89	30
0.272363663	110	80	30
0.270330429	111	80	30
0.275021553	109	79	30
0.249633789	120	90	30
0.248846054	121	91	30
0.209795475	119	94	25
0.0627875328	143	134	9
0.0624775887	143	134	9
0.0556707382	161	152	9
0.0672631264	74	69	5
0.0881772041	74	66	7
0.0586690903	85	80	5
0.0602273941	83	78	5
0.0584964752	85	80	5
0.0523462296	95	90	5
0.264600277	98	72	26
0.284219265	93	66	26
0.28740406	90	64	26
0.270556927	96	70	26
0.288562775	90	64	26
0.288654804	90	64	26
0.244916439	87	61	20
0.291790962	89	63	26
0.222105503	90	70	20
0.275020123	94	68	26
0.238337994	67	51	16
0.0792293549	71	65	6
0.110521317	76	67	9
0.0769090652	112	103	9
0.0851159096	115	105	10
0.0734024048	122	113	9
0.0707449913	127	118	9
0.0728173256	123	114	9
0.0675210953	119	110	9
0.0764708519	119	109	9
0.0870156288	103	94	9
0.0957150459	94	85	9
0.152788162	59	50	9
0.142930031	63	54	9
0.140575886	64	55	9
0.126454353	71	62	9
0.248569012	35	25	9
0.0618910789	82	76	5
0.0630207062	79	74	5
0.0570030212	87	82	5
0.0657258034	91	85	6
0.0692572594	173	160	12
0.0733318329	163	151	12
0.0643773079	62	58	4
0.209823608	76	60	16
0.234170437	128	98	30
0.225013733	133	103	30
0.211066246	142	112	30
0.210825443	142	112	30
0.25025177	156	117	39
0.263150692	148	109	39
0.266078472	150	110	40
0.238620281	155	118	37
0.175125122	137	113	24
0.152953148	137	116	21
0.134361744	134	116	18
0.123301983	140	121	17
0.124933243	144	125	18
0.121376991	140	123	17
0.107470989	139	124	15
0.0573272705	139	131	8
0.065050602	137	128	9
0.0871291161	103	94	9
0.0774698257	103	95	8
0.173466206	103	85	18
0.0823926926	109	100	9
0.18773222	100	81	19
0.0982928276	109	87	9
0.0763072968	106	94	8
0.108676434	112	99	12
0.116773605	111	98	13
0.0768518448	105	96	8
0.160358429	81	68	13
0.101073265	69	62	7
0.0563936234	98	92	6
0.0514092445	98	90	5
0.0729737282	109	101	8
0.0725827217	109	101	8
0.100698471	109	98	11
0.0840287209	104	95	9
0.067135334	104	96	7
0.0604400635	115	108	7
0.160162449	184	154	29
0.164430141	182	152	30
0.165585041	181	151	30
0.150800705	201	170	30
0.149405479	201	170	30
0.14119339	212	182	30
0.142898083	209	179	30
0.155283451	193	163	30
0.155353069	193	163	30
0.148525715	182	154	27
0.0740613937	54	50	4
0.0554213524	92	86	5
0.0672235489	104	97	7
0.0659170151	106	99	7
0.0650629997	106	99	7
0.127490044	157	136	20
0.161304474	155	130	25
0.164524078	152	126	25
0.185787201	161	131	30
0.189123154	153	124	29
0.219739914	132	103	29
0.225632191	132	101	29
0.338775158	157	103	53
0.335127354	158	105	53
0.32860899	146	98	48
0.307832718	147	101	45
0.236289024	115	87	27
0.236515045	114	87	27
0.219649315	123	96	27
0.223355293	121	94	27
0.230858326	117	90	27
0.183921337	125	102	23
0.0861024857	116	106	10
0.0861163139	116	106	10
0.0777478218	128	118	10
0.0781149864	128	118	10
0.0871214867	103	94	9
0.0781545639	103	94	8
0.0837922096	95	87	8
0.108546734	101	90	11
0.109865189	100	89	11
0.106319427	94	84	10
0.109189034	91	81	10
0.10487175	95	85	10
0.117453575	89	78	11
0.111979485	89	79	10
0.120782375	91	80	11
0.114910603	97	85	11
0.124799252	86	74	11
0.100266933	129	116	13
0.098836422	131	118	13
0.097515583	131	118	13
0.0917816162	139	125	13
0.0852150917	149	136	13
0.085436821	152	139	13
0.085267067	152	139	13
0.0989379883	131	118	13
0.0982542038	71	64	7
0.0930366516	75	68	7
0.116471767	60	53	7
0.116604328	60	53	7
0.116467953	60	53	7
0.103169441	87	78	9
0.103111744	87	78	9
0.0990505219	87	78	9
0.103178501	87	78	9
0.10303688	87	78	9
0.172390938	110	91	19
0.138645172	108	93	15
0.138742924	108	93	15
0.14128828	106	91	15
0.163020611	110	92	18
0.163265705	110	92	18
0.163318634	110	92	18
0.170057774	129	107	22
0.187861919	133	108	25
0.100300312	166	149	17
0.108675003	193	172	21
0.0950260162	209	189	20
0.0775089264	219	201	17
0.0773935318	219	202	17
0.0801062584	212	195	17
0.0779118538	207	190	16
0.0664696693	180	167	12
0.0738921165	162	149	12
0.0988559723	141	127	14
0.118693829	120	105	14
0.116505623	120	106	14
0.108720303	147	131	16
0.126088619	127	111	16
0.176262379	102	84	18
0.175900459	102	84	18
0.149151325	114	97	17
0.117201805	119	105	14
0.0539002419	74	70	4
0.0586605072	68	64	4
0.0667934418	75	70	5
0.0999369621	67	60	7
0.1044631	67	60	7
0.122804642	73	63	9
0.136793613	73	63	10
0.183624268	77	62	14
0.162789822	80	67	13
0.161946774	79	65	13
0.187458992	80	65	15
0.184781075	82	66	15
0.120946884	82	72	10
0.0636267662	90	84	6
0.100812435	90	76	9
0.118309498	59	52	7
0.0747828484	128	117	11
0.420461655	79	44	34
0.108192444	102	89	11
0.112703323	71	60	8
0.0637016296	94	88	6
0.064002037	93	87	6
0.0602030754	99	93	6
0.0634322166	94	88	6
0.0789380074	76	70	6
0.141561508	56	47	8
0.160101414	79	66	13
0.149904728	44	37	7
0.0613594055	107	100	7
0.175753117	37	27	6
0.0779175758	77	67	6
0.305645943	95	63	30
0.198151112	86	67	18
0.176198959	79	65	14
0.0830416679	116	97	9
0.0547199249	173	161	10
0.268297672	80	56	22
0.234029293	85	63	20
0.258209229	98	62	18
0.0642867088	120	108	9
0.119474888	92	81	11
0.0861258507	81	74	7
0.076458931	79	72	6
0.0882430077	79	72	7
0.0686607361	75	68	5
0.0664548874	75	70	5
0.0697097778	75	67	5
0.0655341148	76	71	5
0.130478859	44	38	6
0.0767612457	151	139	12
0.144482136	83	71	12
0.345290184	104	68	36
0.362170696	91	58	33
0.355272293	92	59	32
0.397098541	83	50	33
0.383218288	86	53	33
0.397488117	83	50	33
0.434165955	76	43	33
0.141236305	99	84	14
0.139916897	100	86	14
0.222820282	112	87	25
0.197577477	96	77	19
0.221966267	90	70	20
0.236059189	80	61	19
0.231325626	82	63	19
0.118287086	102	89	12
0.18483448	91	74	17
0.175882339	91	75	16
0.104434013	64	57	7
0.101135254	71	62	6
0.0744600296	80	73	6
0.0735397339	81	75	6
0.0643324852	89	83	6
0.0666270256	95	88	7
0.0552430153	103	97	6
0.119629383	75	66	9
0.1108675	81	72	9
0.102658749	88	78	9
0.102110386	88	79	9
0.092716217	97	88	9
0.0998668671	90	81	9
0.115973473	86	76	10
0.072329998	110	102	8
0.118588448	92	81	11
0.119300842	92	81	11
0.119247437	92	81	11
0.205179691	73	58	15
0.154612541	84	71	13
0.172395706	71	58	12
0.100916386	76	68	8
0.153516293	91	77	14
0.109745979	100	89	11
0.0987410545	91	81	9
0.132931232	75	65	10
0.105153561	75	67	8
0.114020348	70	62	8
0.108965397	75	66	8
0.103617668	77	69	8
0.0542097092	92	87	5
0.0874152184	103	94	9
0.0872797966	103	94	9
0.180029869	111	91	20
0.179921627	111	91	20
0.183770657	109	89	20
0.175737858	114	94	20
0.170899391	117	97	20
0.170456886	117	97	20
0.174293041	126	104	22
0.174167156	126	104	22
0.181488037	121	99	22
0.181932926	121	99	22
0.174307346	126	104	22
0.162772655	97	81	16
0.11561203	95	84	11
0.10437727	112	100	12
0.102417469	107	96	11
0.150833607	86	73	13
0.152573109	85	72	13
0.149484634	87	74	13
0.169668674	81	67	14
0.187959194	69	56	13
0.247180462	69	50	17
0.257336617	66	49	17
0.257501602	66	49	17
0.256588459	78	58	20
0.190158367	84	68	16
0.220227242	68	53	15
0.256843567	66	49	17
0.281209946	64	46	18
0.276386738	65	47	18
0.358655453	78	50	28
0.333786011	69	46	23
0.372944355	59	37	22
0.144934654	130	111	19
0.140611649	133	114	19
0.159017086	118	99	19
0.155032635	122	103	19
0.160141468	117	98	19
0.151704788	125	106	19
0.15430212	123	104	19
0.156940937	126	106	20
0.0821108818	85	78	7
0.0867156982	81	73	7
0.0735516548	79	73	6
0.0621123314	96	90	6
0.116080761	86	76	10
0.116272449	86	76	10
0.116015911	86	76	10
0.0923657417	108	98	10
0.0891547203	112	102	10
0.0883412361	113	103	10
0.0790805817	126	116	10
0.0731854439	109	101	8
0.0979986191	110	99	11
0.0725121498	110	102	8
0.0927596092	120	108	11
0.0595407486	134	126	8
0.0506801605	118	112	6
0.0827569962	108	99	9
0.0733575821	95	88	7
0.0572748184	122	115	7
0.0780324936	125	115	10
0.061422348	130	122	8
0.0625934601	127	119	8
0.0639119148	125	117	8
0.0792446136	113	104	9
0.0708508492	113	105	8
0.0688128471	116	108	8
0.0696382523	115	106	8
0.069442749	115	107	8
0.0692477226	116	107	8
0.065615654	122	112	8
0.0650248528	123	115	8
0.0876655579	113	103	10
0.0516757965	96	91	5
0.0535445213	93	88	5
0.0803837776	62	57	5
0.0777401924	64	59	5
0.194832325	61	49	12
0.183055878	60	49	11
0.219532013	61	43	13
0.172124386	66	54	12
0.168670177	65	54	11
0.233520508	77	59	18
0.235254765	77	59	18
0.0646781921	77	72	5
0.157022953	77	64	12
0.134012222	82	71	11
0.139670372	82	69	13
0.172736645	81	67	14
0.127290249	79	68	10
0.0764446259	65	60	5
0.0752792358	66	61	5
0.0711708069	70	65	5
0.0711421967	70	65	5
0.0713267326	70	65	5
0.0712499619	70	65	5
0.159003258	82	68	13
0.05940485	84	79	5
0.0591664314	84	79	5
0.16863203	78	64	13
0.0630245209	79	74	5
0.0553078651	90	85	5
0.0509810448	79	74	4
0.0673384666	74	69	5
0.0792942047	63	58	5
0.0578899384	86	81	5
0.0595989227	84	78	5
0.0586624146	85	80	5
0.245485783	110	83	27
0.100337505	110	98	11
0.256908417	105	78	27
0.0987906456	101	91	10
0.113416195	88	78	10
0.113016129	88	78	10
0.113591671	88	78	10
0.11336565	88	78	10
0.148356915	94	80	14
0.149590015	93	79	14
0.0706787109	113	105	8
0.0738463402	108	100	8
0.0830907822	96	88	8
0.0998706818	50	45	5
0.0965776443	62	56	6
0.0948081017	63	57	6
0.0881099701	68	62	6
0.0867357254	69	63	6
0.201831818	94	75	19
0.193066597	98	79	19
0.19572401	92	73	18
0.201085091	93	74	18
0.203259468	93	74	19
0.205895901	93	73	19
0.199011803	95	76	19
0.193769455	98	79	19
0.0934853554	64	58	6
0.0779953003	64	59	5
0.0720624924	69	64	5
0.0600047112	83	78	5
0.152359486	118	100	18
0.14467907	124	106	18
0.149569511	120	102	18
0.124812126	144	126	18
0.117898941	152	134	18
0.0892543793	145	132	13
0.0754556656	142	130	11
0.112966537	97	86	11
0.111001015	99	88	11
0.139146805	79	68	11
0.137981415	79	68	11
0.190065384	84	68	16
0.187703609	133	108	25
0.183715343	136	110	25
0.183614731	136	111	25
0.172856808	138	114	24
0.118883133	143	126	17
0.191601753	78	63	15
0.219092369	82	63	18
0.204102516	88	70	18
0.20456171	88	70	18
0.238356113	105	80	25
0.263504982	95	70	25
0.279852867	93	67	26
0.364923954	100	63	36
0.314686298	108	74	34
0.244988918	99	74	24
0.250414371	88	66	22
0.20027113	95	76	19
0.149035454	94	80	14
0.197683811	34	27	7
0.239570141	46	35	11
0.239199638	46	35	11
0.228706837	48	37	11
0.267267704	41	30	11
0.289566517	38	27	11
0.067211628	74	69	5
0.0624103546	80	75	5
0.0616292953	81	76	5
0.0584230423	85	80	5
0.0577502251	86	81	5
0.0705118179	69	64	5
0.0731549263	68	63	5
0.0697445869	66	61	5
0.0721096992	66	61	5
0.0744900703	67	62	5
0.131690025	91	79	12
0.0683169365	117	108	8
0.0832428932	72	66	6
0.0940160751	72	65	7
0.0701746941	85	79	6
0.0688209534	87	81	6
0.0748538971	77	71	6
0.0807013512	74	68	6
0.0936403275	64	58	6
0.108947277	55	49	6
0.0878562927	68	62	6
0.0885343552	122	111	11
0.0788869858	126	116	10
0.0949897766	105	95	10
0.123471737	87	76	11
0.117025375	87	76	10
0.121602535	82	72	10
0.0777893066	77	71	6
0.0800743103	75	68	6
0.0798864365	75	69	6
0.0798826218	75	69	6
0.0999407768	80	72	8
0.0997676849	80	72	8
0.0513010025	78	74	4
0.0689167976	87	81	6
0.0719156265	78	72	6
0.0770735741	78	72	6
0.0765557289	78	72	6
0.0768728256	78	72	6
0.0660848618	92	86	6
0.0593304634	101	95	6
0.0596814156	101	94	6
0.0579137802	103	97	6
0.0605607033	99	93	6
0.0598025322	100	94	6
0.0596747398	100	94	6
0.0786290169	76	70	6
0.24051857	108	82	26
0.228921413	109	84	25
0.232550144	116	89	27
0.219756126	122	95	27
0.226930618	120	92	27
0.22270155	122	94	27
0.201708317	133	106	27
0.202728748	133	106	27
0.202686787	133	106	27
0.207658768	130	103	27
0.190480232	135	108	26
0.0911812782	99	89	9
0.0833835602	94	85	8
0.0952773094	94	85	9
0.0936374664	96	87	9
0.0888643265	96	87	9
0.0862131119	104	95	9
0.0830631256	104	95	9
0.0948195457	101	91	10
0.0893502235	101	91	9
0.0736179352	122	113	9
0.0686974525	125	116	9
0.0722098351	124	115	9
0.0781698227	117	107	9
0.0751080513	118	109	9
0.0576848984	121	114	7
0.0533490181	130	123	7
0.136470795	68	58	9
0.135958672	66	57	9
0.0712895393	70	65	5
0.279385567	104	75	29
0.281317234	103	74	29
0.0616064072	81	76	5
0.0536026955	93	88	5
0.0536351204	93	88	5
0.0508356094	98	93	5
0.0533666611	93	88	5
0.0518774986	93	88	5
0.0531554222	93	88	5
0.0537037849	93	88	5
0.0536112785	93	88	5
0.0526504517	95	89	5
0.0570788383	97	91	6
0.137553692	90	77	13
0.0975136757	108	97	11
0.0597577095	100	94	6
0.0754957199	92	85	7
0.0639100075	93	87	6
0.0565552711	106	100	6
0.0591650009	101	95	6
0.0593695641	100	94	6
0.0622115135	94	88	6
0.0559687614	107	101	6
0.0611834526	107	100	7
0.212515354	141	111	30
0.224517822	133	103	30
0.238036156	126	96	30
0.244064331	123	93	30
0.221843243	135	105	30
0.201376915	134	107	27
0.212329388	127	100	27
0.212282658	127	100	27
0.123023033	114	99	14
0.0688414574	130	121	9
0.074236393	129	119	10
0.0705237389	141	131	10
0.0680480003	132	123	9
0.0655579567	137	128	9
0.06112957	130	122	8
0.0691456795	130	121	9
0.0676560402	117	109	8
0.0711550713	112	104	8
0.071410656	112	104	8
0.07462883	107	99	8
0.0733032227	122	113	9
0.0662670135	135	126	9
0.0669660568	134	125	9
0.0653400421	135	126	9
0.065738678	137	127	9
0.0741419792	132	122	10
0.0757651329	118	109	9
0.0837526321	115	105	10
0.206001282	132	104	27
0.200898647	132	105	26
0.329816341	157	104	51
0.339930058	147	97	50
0.343519688	145	95	49
0.422087669	166	96	70
0.426986694	164	94	70
0.413042068	167	98	69
0.399956703	170	102	68
0.343542576	160	105	55
0.356928825	154	99	55
0.339891434	150	99	51
0.293488026	160	113	47
0.303591251	157	109	47
0.124892235	104	91	13
0.12072134	108	94	13
0.166343689	102	85	17
0.23132515	121	93	28
0.231412411	108	83	25
0.181041241	94	77	17
0.178708553	95	78	17
0.14718771	95	81	14
0.170436859	82	68	14
0.171047688	82	68	14
0.191765785	73	59	14
0.111028671	81	72	9
0.111001968	81	72	9
0.112445831	80	71	9
0.12278986	65	57	8
0.120887756	66	58	8
0.326671124	113	76	37
0.33640337	110	73	37
0.33577919	110	73	37
0.371635437	113	71	42
0.347565651	115	75	40
0.11673975	94	83	11
0.120405674	91	80	11
0.210527897	128	101	27
0.217557907	147	115	32
0.238422871	134	102	32
0.22774744	136	105	31
0.211682796	137	107	29
0.120828152	97	85	12
0.120730877	97	85	12
0.115759373	103	91	12
0.132725239	113	98	15
0.138931274	109	93	15
0.14112711	106	91	15
0.141227245	106	91	15
0.140779018	106	91	15
0.174211502	126	104	22
0.159442425	130	108	20
0.175616264	125	103	22
0.223088741	130	101	29
0.225820541	128	99	29
0.151570797	112	95	17
0.151486874	112	95	17
0.142220974	112	96	16
0.161817551	110	92	18
0.155054569	116	98	18
0.154123783	116	98	18
0.153214455	117	99	18
0.121160507	99	87	12
0.0667858124	104	97	7
0.0632243156	95	88	6
0.0643830299	93	87	6
0.0542411804	110	104	6
0.0543117523	110	104	6
0.0576958656	103	97	6
0.0576930046	103	97	6
0.0570602417	99	92	6
0.0584220886	102	96	6
0.057964325	102	96	6
0.0581083298	102	96	6
0.0579185486	102	96	6
0.0617933273	96	90	6
0.0623350143	96	90	6
0.0628890991	95	89	6
0.0780119896	115	106	9
0.0784959793	114	105	9
0.0800995827	112	103	9
0.0882205963	102	93	9
0.0867805481	102	93	9
0.131848812	91	79	12
0.122074604	98	86	12
0.139512539	93	80	13
0.157637119	82	69	13
0.252806187	87	65	22
0.252631187	87	65	22
0.240988731	83	63	20
0.232981682	73	56	17
0.205505848	68	54	14
0.253454685	67	50	17
0.265402317	64	47	17
0.257965088	67	49	17
0.17045784	82	68	14
0.17162323	82	67	14
0.14547205	84	71	12
0.102732658	97	87	10
0.102955341	97	87	10
0.102981091	97	87	10
0.0952377319	115	104	11
0.0930929184	117	105	11
0.1480546	134	113	20
0.100672722	119	107	12
0.109904766	109	97	12
0.104541302	115	102	12
0.111759663	107	95	12
0.112039566	107	95	12
0.112887859	106	94	12
0.0662698746	105	98	7
0.1458354	96	82	14
0.166554451	96	80	16
0.161240101	99	83	16
0.170435905	94	78	16
0.169834137	94	78	16
0.193738937	98	79	19
0.174191952	109	90	19
0.180081367	107	87	19
0.153652191	117	99	18
0.10915041	98	87	11
0.107073307	93	83	10
0.107078552	93	83	10
0.120408058	85	74	10
0.126384735	85	74	11
0.123266697	81	71	10
0.11352253	88	78	10
0.113195419	88	78	10
0.139134884	79	68	11
0.1264534	79	69	10
0.114765644	87	77	10
0.099465847	100	90	10
0.154101849	124	104	19
0.150429249	133	113	20
0.164983273	121	101	20
0.151006222	152	129	23
0.116219044	172	152	20
0.109512806	180	160	20
0.111979008	178	158	20
0.114012241	175	155	20
0.117179394	179	158	21
0.105851173	160	143	17
0.105129719	160	143	17
0.102029324	166	149	17
0.0898976326	164	149	15
0.0959906578	156	141	15
0.153930187	78	66	12
0.144237041	82	70	12
0.166441917	84	70	14
0.145765781	96	82	14
0.150379658	93	79	14
0.145202637	96	82	14
0.145615578	96	82	14
0.0537919998	93	87	5
0.0623216629	80	75	5
0.0623035431	80	75	5
0.0528655052	94	89	5
0.0501785278	99	94	5
0.173406124	40	29	6
0.146224976	41	35	6
0.171793938	35	29	6
0.170829296	35	29	6
0.170569897	35	29	6
0.183663368	35	26	6
0.204280853	33	25	7
0.179507256	34	27	6
0.230185509	34	25	8
0.185698509	32	26	6
0.174409389	159	131	28
0.176262379	158	130	28
0.168195724	166	138	28
0.16728878	167	139	28
0.163692951	167	139	28
0.166578293	168	140	28
0.167245865	167	139	28
0.186246395	150	122	28
0.180109024	149	122	27
0.176997662	147	121	26
0.173391342	150	124	26
0.184616566	141	115	26
0.183134556	141	115	26
0.200459957	133	106	27
0.205030441	112	89	23
0.102769375	97	87	10
0.108669281	92	82	10
0.126627445	118	103	15
0.12071991	124	109	15
0.1154356	128	113	15
0.159732819	100	82	16
0.149769306	100	85	15
0.149686337	100	85	15
0.144663811	110	91	15
0.167759418	113	94	19
0.137940407	109	93	15
0.0602726936	132	124	8
0.0512509346	155	147	8
0.0542197227	147	138	8
0.0542440414	147	138	8
0.0544371605	146	138	8
0.0679421425	117	109	8
0.0535683632	164	155	9
0.0548272133	163	154	9
0.0554413795	162	152	9
0.0592074394	151	142	9
0.0564789772	159	150	9
0.0541219711	165	156	9
0.0548100471	163	154	9
0.0540399551	166	156	9
0.0512261391	166	157	9
0.0636491776	141	132	9
0.0689320564	129	120	9
0.0694169998	129	120	9
0.0736017227	122	113	9
0.0584025383	153	144	9
0.0786185265	111	102	9
0.0805182457	111	102	9
0.0847477913	106	97	9
0.0841608047	83	76	7
0.299817085	40	28	12
0.217924118	55	43	12
0.262402534	80	59	21
0.233330727	90	68	21
0.106702328	168	150	18
0.105730057	170	152	18
0.105476379	170	152	18
0.105532646	170	152	18
0.090918541	197	179	18
0.0903215408	199	181	18
0.0896086693	199	181	18
0.0903863907	199	181	18
0.0658221245	151	141	10
0.0816011429	122	112	10
0.0852971077	117	107	10
0.0771665573	129	119	10
0.0654287338	137	127	9
0.0634045601	141	132	9
0.0635042191	141	132	9
0.0668973923	134	125	9
0.0671477318	134	125	9
0.0677261353	134	124	9
0.0669045448	134	124	9
0.0880727768	136	124	12
0.0777072906	77	71	6
0.121208668	132	108	17
0.130884171	84	73	11
0.117186069	85	75	10
0.0748448372	80	74	6
0.0817780495	73	67	6
0.0712738037	84	78	6
0.0712599754	84	78	6
0.0710229874	84	78	6
0.0712685585	84	78	6
0.0818066597	73	67	6
0.0548071861	109	103	6
0.0548667908	109	103	6
0.185110569	97	79	18
0.202069759	89	71	18
0.210780621	89	70	18
0.207033157	87	69	18
0.187486649	96	78	18
0.211818695	85	67	18
0.208936691	86	68	18
0.202054501	89	71	18
0.208901405	86	68	18
0.219275475	82	64	18
0.213449001	84	66	18
0.154251575	71	60	11
0.15517807	71	60	11
0.0565042496	80	75	5
0.0869045258	112	102	10
0.0697846413	125	116	9
0.0609645844	131	123	8
0.0844697952	153	140	13
0.0922465324	148	134	14
0.0973701477	133	120	13
0.0946521759	137	124	13
0.100550175	129	116	13
0.0501489639	119	113	6
0.0554437637	108	102	6
0.0658550262	106	99	7
0.0659198761	106	99	7
0.0664682388	105	98	7
0.0998029709	140	126	14
0.0941696167	148	134	14
0.0943808556	148	134	14
0.105826378	132	118	14
0.112179756	131	115	15
0.10477972	133	119	14
0.0969400406	144	130	14
0.0988955498	141	127	14
0.100197315	141	126	14
0.104084492	134	120	14
0.0976457596	150	135	15
0.0837860107	107	98	9
0.0781650543	112	103	9
0.112935066	106	94	12
0.0887274742	112	102	10
0.0868458748	115	105	10
0.093960762	106	96	10
0.0794363022	113	104	9
0.0806760788	111	102	9
0.127981663	148	129	19
0.0814142227	135	124	11
0.0892968178	123	112	11
0.0891485214	123	112	11
0.0941767693	124	111	12
0.0885009766	124	113	11
0.106004238	122	109	13
0.107187748	121	108	13
0.0980224609	112	101	11
0.110763073	99	88	11
0.105776787	85	76	9
0.101888657	89	79	9
0.101169109	89	80	9
0.143143654	97	83	14
0.137971401	94	81	13
0.124197483	102	89	13
0.141172886	92	79	13
0.13674736	95	82	13
0.113363266	97	86	11
0.112151623	98	87	11
0.101672173	108	97	11
0.0514659882	128	121	7
0.0546078682	128	121	7
0.058426857	119	112	7
0.067650795	118	110	8
0.0691547394	115	107	8
0.0706772804	113	105	8
0.0703897476	113	105	8
0.0737471581	108	100	8
0.0731592178	107	99	8
0.0782542229	102	94	8
0.0810770988	96	88	8
0.0520763397	170	161	9
0.0571608543	174	164	10
0.0619730949	176	165	11
0.0509738922	156	148	8
0.189221382	121	98	23
0.0740380287	121	112	9
0.0593190193	123	114	7
0.179696083	128	105	23
0.18090868	127	104	23
0.0579171181	120	113	7
0.206363678	113	88	23
0.196619511	106	81	18
0.0656981468	106	99	7
0.0656909943	106	99	7
0.209655762	90	71	19
0.0662636757	75	70	5
0.114676952	61	54	7
0.118611336	59	52	7
0.11276865	62	55	7
0.176462173	90	74	16
0.229668617	74	57	17
0.418183804	122	71	51
0.414589405	123	72	51
0.418607235	129	75	54
0.0680203438	132	123	9
0.0696034431	129	120	9
0.0579051971	155	146	9
0.0712566376	126	116	9
0.0506906509	118	112	6
0.0541739464	135	127	8
0.0698022842	100	93	7
0.0715117455	97	90	7
0.23433876	111	85	26
0.286888599	108	76	31
0.254440784	118	88	30
0.305690765	121	84	37
0.314260483	105	71	33
0.295176983	105	73	31
0.291856289	138	97	40
0.290399075	138	96	40
0.212409019	155	122	33
0.215334415	153	120	33
0.215069294	153	120	33
0.191396236	146	118	28
0.191252708	146	118	28
0.202372074	138	110	28
0.173543453	138	114	24
0.172431469	139	115	24
0.130615234	130	113	17
0.070669651	113	105	8
0.070625782	113	105	8
0.0706567764	113	105	8
0.195940495	102	82	20
0.224284649	89	69	20
0.199452877	100	80	20
0.200146198	100	80	20
0.199480057	100	80	20
0.227362633	88	68	20
0.199917793	100	80	20
0.195151329	104	83	20
0.197953224	101	81	20
0.176770687	84	69	15
0.177176952	84	69	15
0.0959486961	111	100	11
0.082593441	121	111	10
0.089117527	112	102	10
0.0879049301	113	103	10
0.0915307999	109	99	10
0.0743408203	134	124	10
0.0776257515	128	118	10
0.289853096	148	104	42
0.347845078	154	100	53
0.354577541	152	98	54
0.352372646	153	99	54
0.36284256	149	94	54
0.361970901	149	95	54
0.343204975	155	101	53
0.328343868	164	110	53
0.373857498	138	86	51
0.355160713	145	93	51
0.287195683	125	89	36
0.0951919556	63	56	6
0.115036964	52	46	6
0.410457134	78	46	32
0.415578365	77	45	32
0.47071743	70	37	33
0.345689774	81	53	28
0.319999695	75	51	24
0.337768555	71	47	24
0.118714809	59	52	7
0.065615654	76	71	5
0.0915288925	98	89	9
0.0590786934	151	142	9
0.0648941994	139	128	9
0.0575480461	104	97	6
0.163706779	67	56	11
